emp_no,first_name,last_name,from_date,salary,title,to_date
420337,Abdulah,Ranum,1985-06-10,58648,Senior Staff,9999-01-01
420341,Dekang,Dalton,1985-07-30,40000,Senior Staff,9999-01-01
420346,Chikako,Gihr,1999-01-17,56919,Staff,9999-01-01
420352,Matk,Krohn,1995-12-10,70808,Staff,9999-01-01
420358,Huei,Ressouche,1986-05-07,54940,Senior Staff,9999-01-01
420362,Uinam,Cooley,1987-08-15,72603,Senior Staff,9999-01-01
420363,Seongbae,Garrabrants,1990-10-29,51263,Senior Staff,9999-01-01
420369,Hisao,Prampolini,1987-03-18,40000,Senior Engineer,9999-01-01
420371,Muneo,Deverell,1995-10-04,40000,Senior Engineer,9999-01-01
420381,Kitty,Szmurlo,1999-04-12,69361,Staff,9999-01-01
420382,Wanqing,Lieberherr,1990-04-22,40542,Senior Staff,9999-01-01
420383,Shushma,Chelton,1990-03-15,54358,Senior Engineer,9999-01-01
420390,Mostafa,Pillow,1985-11-15,90071,Senior Staff,9999-01-01
420394,Khun,Worfolk,1986-06-04,85143,Senior Staff,9999-01-01
420402,Arve,Rosca,1987-06-02,56753,Senior Staff,9999-01-01
420404,Oksana,Lovengreen,1994-08-16,52663,Senior Staff,9999-01-01
420420,Mayuko,Bressoud,1993-09-07,40000,Senior Engineer,9999-01-01
420423,Niclas,Guerreiro,1999-08-10,54519,Engineer,9999-01-01
420428,Behnaam,Francisci,1998-12-08,61072,Senior Staff,9999-01-01
420446,Giordano,Emden,1985-11-19,40000,Senior Staff,9999-01-01
420492,Arie,Versino,1994-05-30,68879,Senior Engineer,9999-01-01
420493,Yuriy,Albarhamtoshy,1993-08-04,40686,Senior Staff,9999-01-01
420498,Moti,Sullins,1987-04-12,64269,Senior Engineer,9999-01-01
420499,Alenka,Picaronny,1986-11-20,79866,Senior Staff,9999-01-01
420509,Dzung,Mahmud,1990-09-01,72216,Senior Staff,9999-01-01
420520,Shan,Antonisse,1987-04-20,40000,Senior Engineer,9999-01-01
420522,Tua,Kadhim,2000-01-11,48400,Engineer,9999-01-01
420528,Geraldo,Driscoll,1996-09-11,41958,Engineer,9999-01-01
420532,Zdislav,Buchter,1992-10-11,40000,Senior Engineer,9999-01-01
420547,Danae,Ashish,1986-12-30,40000,Senior Staff,9999-01-01
420552,Shahab,Zeidenstein,1988-02-17,41346,Senior Staff,9999-01-01
420562,Anoosh,Danner,1990-12-12,79429,Senior Staff,9999-01-01
420567,Masali,Kambil,1990-05-01,46721,Senior Engineer,9999-01-01
420578,Francoise,Kalsbeek,1987-11-04,40000,Technique Leader,9999-01-01
420596,Tianruo,Gadepally,1986-11-11,40000,Senior Engineer,9999-01-01
420597,Ferdinand,Bamford,1994-09-29,40000,Assistant Engineer,9999-01-01
420617,Xiahua,Gilg,1992-08-10,66181,Senior Staff,9999-01-01
420621,Stella,Erni,1987-01-10,40777,Senior Engineer,9999-01-01
420622,Susanna,Katzenelson,1986-06-07,71436,Senior Staff,9999-01-01
420647,Shooichi,Ranum,1988-10-28,42024,Senior Engineer,9999-01-01
420649,Vitali,Gyorkos,1998-06-30,65366,Engineer,9999-01-01
420661,Bowen,Speckmann,1987-09-11,40000,Senior Staff,9999-01-01
420669,Alenka,Nollmann,1985-08-17,46410,Senior Engineer,9999-01-01
420679,Rosalyn,Ghandeharizadeh,1987-11-08,40000,Senior Staff,9999-01-01
420682,Yurij,Krohn,1989-02-11,40000,Senior Engineer,9999-01-01
420684,Stein,Percebois,1985-04-17,48188,Senior Staff,9999-01-01
420710,Zhiwei,Sifakis,1989-12-07,71935,Senior Engineer,9999-01-01
420712,Josyula,Plump,1990-01-14,40000,Senior Engineer,9999-01-01
420716,Masasuke,Middleton,1992-07-11,47165,Senior Engineer,9999-01-01
420747,Weicheng,Maccarone,1998-08-09,78976,Engineer,9999-01-01
420768,Mary,Cyne,1997-12-23,40000,Engineer,9999-01-01
420770,Candido,Pietrzykowski,1997-01-28,40165,Senior Staff,9999-01-01
420798,Berthier,Ebeling,1988-07-12,47486,Senior Engineer,9999-01-01
420801,Khosrow,Speek,1999-02-24,65862,Senior Staff,9999-01-01
420809,Sverrir,Buchter,1999-10-24,44243,Engineer,9999-01-01
420816,Vitali,Benner,1994-11-27,40000,Senior Engineer,9999-01-01
420819,Dipayan,Zambonelli,1992-11-22,47756,Senior Engineer,9999-01-01
420822,Becky,Whitcomb,1987-08-31,55377,Senior Engineer,9999-01-01
420829,Heekeun,Klassen,1988-08-21,40000,Senior Engineer,9999-01-01
420838,Elvia,Schaar,1987-02-26,45963,Senior Staff,9999-01-01
420839,Randi,Levergood,1986-01-12,64804,Senior Staff,9999-01-01
420853,Murthy,Bojadziev,1986-03-25,40514,Senior Engineer,9999-01-01
420874,Jinya,Hiyoshi,1993-02-12,69928,Senior Staff,9999-01-01
420899,Ortrud,Kitsuregawa,1999-09-01,58899,Staff,9999-01-01
420902,Yishai,Hutton,1986-03-07,40000,Senior Staff,9999-01-01
420909,Heeju,Plump,1986-04-12,40000,Senior Engineer,9999-01-01
420913,Poornachandra,Tibblin,1985-05-29,40000,Senior Engineer,9999-01-01
420916,Kwangho,Gischer,1992-01-30,40000,Senior Engineer,9999-01-01
420922,Peer,Schwartzburd,1988-10-19,78303,Senior Staff,9999-01-01
420933,Gila,Kroon,1987-12-03,64641,Senior Engineer,9999-01-01
420944,Francesca,Rajala,1991-01-11,70075,Senior Staff,9999-01-01
420950,Bouchung,Feldhoffer,1989-11-01,40000,Senior Engineer,9999-01-01
420951,Moriyoshi,Ventosa,1987-01-16,99939,Senior Staff,9999-01-01
420960,Ebbe,Chenoweth,1988-10-14,66336,Senior Engineer,9999-01-01
420963,Leaf,Schnabel,1997-05-11,40294,Senior Engineer,9999-01-01
420982,Serge,Laurillard,1986-12-05,40000,Technique Leader,9999-01-01
420988,Chuanyi,Itzigehl,1996-10-01,60993,Technique Leader,9999-01-01
420997,Maik,Gill,1985-07-30,69789,Technique Leader,9999-01-01
421011,Masamitsu,Thorelli,1995-12-21,40000,Senior Staff,9999-01-01
421024,Shuky,Strehl,1994-02-28,40000,Engineer,9999-01-01
421032,Aemilian,Trachtenberg,1985-04-11,45050,Senior Staff,9999-01-01
421040,Chuanyi,Moehrke,1988-06-30,56593,Senior Engineer,9999-01-01
421043,Vidya,Piveteau,1987-05-08,90600,Senior Engineer,9999-01-01
421046,Olivera,Swiss,1994-06-27,53732,Staff,9999-01-01
421050,Zita,Olivero,1986-01-25,53751,Senior Engineer,9999-01-01
421051,Sachem,Wendorf,1987-03-11,45875,Senior Engineer,9999-01-01
421076,Clyde,Gecseg,1987-09-26,46424,Senior Engineer,9999-01-01
421089,Jouni,Peternell,1985-11-03,56483,Senior Engineer,9999-01-01
421095,Arto,Baca,1988-12-17,40000,Senior Engineer,9999-01-01
421108,Krister,Gulla,1989-05-30,82366,Senior Staff,9999-01-01
421111,Ziva,Benzmuller,1994-11-15,67200,Senior Staff,9999-01-01
421118,Jessie,Quaggetto,1988-05-16,40000,Engineer,9999-01-01
421119,Arto,Moffat,1986-02-02,44154,Senior Staff,9999-01-01
421122,Danny,Schnelling,1999-12-02,51336,Staff,9999-01-01
421128,Faiza,Polupanov,1990-10-05,64898,Senior Staff,9999-01-01
421133,Francesca,Brizzi,1999-03-12,49801,Engineer,9999-01-01
421162,Krister,Cherinka,1986-05-06,40000,Senior Engineer,9999-01-01
421167,Karoline,Talmon,1995-02-10,44021,Senior Engineer,9999-01-01
421172,Heejo,Danley,1992-09-25,56228,Senior Staff,9999-01-01
421180,Pranay,Lindenbaum,1993-02-10,96054,Senior Staff,9999-01-01
421189,Hideyuki,Heering,1987-02-16,58008,Senior Engineer,9999-01-01
421199,Irene,Laurillard,1986-01-18,40000,Senior Engineer,9999-01-01
421205,Kensyu,Scallan,1985-04-24,52916,Senior Engineer,9999-01-01
421222,Atreyi,Cappello,1999-08-20,88053,Senior Staff,9999-01-01
421228,Kirk,Verhaegen,1989-01-12,40000,Senior Engineer,9999-01-01
421243,Renny,Neimat,1985-11-27,58114,Senior Staff,9999-01-01
421244,Ortrun,Ladret,1987-01-18,49644,Senior Staff,9999-01-01
421249,Francesca,Raoux,1994-09-04,40000,Engineer,9999-01-01
421251,Fumitaka,Assaf,1987-06-29,75044,Senior Staff,9999-01-01
421275,Gaurav,Bressoud,1986-07-25,40000,Senior Staff,9999-01-01
421289,Remko,Cronan,1986-02-06,49178,Senior Staff,9999-01-01
421296,Guttorm,Krogh,1998-03-01,40000,Engineer,9999-01-01
421300,Arumugam,Chimia,1986-12-10,40000,Senior Engineer,9999-01-01
421301,Xiaocheng,Quadeer,1987-07-17,52031,Senior Staff,9999-01-01
421304,Kwee,Acton,1992-12-10,46489,Senior Engineer,9999-01-01
421318,Filipp,Serna,1986-10-14,40000,Senior Engineer,9999-01-01
421319,Ranga,Maccarone,1988-05-01,70477,Senior Staff,9999-01-01
421324,Boaz,Heuter,1999-11-10,40000,Staff,9999-01-01
421326,Val,Covnot,1985-06-11,40000,Senior Engineer,9999-01-01
421337,Mabo,Kavraki,1996-12-22,69946,Staff,9999-01-01
421345,Salvador,Hartvigsen,1985-06-05,40000,Senior Engineer,9999-01-01
421347,Erzsebet,Bahk,1998-06-19,49338,Engineer,9999-01-01
421358,KayLiang,Litecky,1985-03-17,49431,Senior Engineer,9999-01-01
421364,Huican,Ramalingam,1985-03-17,82900,Senior Staff,9999-01-01
421372,Guoxiang,Trachtenberg,1996-11-14,40000,Staff,9999-01-01
421376,Weijing,Ranon,1994-08-16,64510,Staff,9999-01-01
421388,Elzbieta,Bernatsky,1997-05-21,74744,Senior Staff,9999-01-01
421392,Seongbin,Bazzichi,1989-05-30,40000,Senior Engineer,9999-01-01
421395,Edwin,Wissmann,1999-03-22,40000,Senior Staff,9999-01-01
421401,Jaewon,Litzler,1999-04-19,40000,Engineer,9999-01-01
421404,Tooru,Dalton,1994-07-21,40000,Senior Staff,9999-01-01
421410,Xiaoshan,Schiper,1994-03-24,47303,Technique Leader,9999-01-01
421435,Tze,Tibblin,1986-07-26,52442,Senior Engineer,9999-01-01
421455,Trygve,Feldmann,1989-02-02,73498,Technique Leader,9999-01-01
421461,Francoise,Veeraraghavan,1988-07-03,40000,Senior Engineer,9999-01-01
421465,Yongqiao,Pouyioutas,1988-05-21,40000,Senior Engineer,9999-01-01
421469,Seongbae,Oxenboll,1986-10-12,60947,Senior Engineer,9999-01-01
421484,Poornachandra,Masaki,1986-07-24,40000,Senior Engineer,9999-01-01
421490,Zsolt,Heering,1985-12-13,40000,Technique Leader,9999-01-01
421499,Billie,Danecki,1993-06-24,53695,Senior Engineer,9999-01-01
421520,Lene,Sabnani,1996-01-12,40000,Staff,9999-01-01
421526,Syozo,Christianini,1987-10-11,45410,Senior Engineer,9999-01-01
421528,Bernardo,Smeets,1986-09-11,47535,Senior Engineer,9999-01-01
421536,Sumali,Prochazka,1988-08-28,45519,Technique Leader,9999-01-01
421540,Annemarie,Ranon,1988-09-19,82626,Senior Staff,9999-01-01
421543,Volkmar,Haddadi,1989-11-25,64206,Senior Staff,9999-01-01
421546,Barun,Flanders,1990-09-17,50925,Senior Engineer,9999-01-01
421549,Arvin,Remmers,1988-09-12,68622,Engineer,9999-01-01
421554,Fei,Asser,1986-04-07,40000,Senior Engineer,9999-01-01
421570,Shuji,Taubenfeld,1991-07-17,83553,Senior Staff,9999-01-01
421575,JoAnne,Farrag,1987-11-05,60448,Senior Engineer,9999-01-01
421654,Claude,Ciolek,1988-07-09,63040,Senior Staff,9999-01-01
421656,Shaleah,Morton,1990-07-27,47079,Senior Engineer,9999-01-01
421697,Marko,Iwayama,1987-06-18,40000,Senior Staff,9999-01-01
421698,Flemming,Billawala,1990-11-17,77860,Senior Staff,9999-01-01
421712,Marla,Grandbois,1991-01-05,40000,Senior Engineer,9999-01-01
421720,Thodoros,Erde,1998-12-05,40000,Senior Staff,9999-01-01
421723,Ymte,Olano,1988-11-09,40000,Senior Staff,9999-01-01
421730,Vishwani,Feldhoffer,1996-07-25,60987,Senior Engineer,9999-01-01
421739,Shahar,Bisiani,1998-12-27,40000,Technique Leader,9999-01-01
421740,Shin,Jarecki,1986-08-01,73036,Senior Engineer,9999-01-01
421749,Dietrich,Calkin,1998-11-02,40000,Engineer,9999-01-01
421754,Pasqua,Matzen,1985-04-01,40000,Senior Staff,9999-01-01
421775,Gretta,Baak,1995-09-19,54614,Staff,9999-01-01
421787,Yifei,Lunn,1987-11-29,47023,Senior Engineer,9999-01-01
421792,Bernt,Maliniak,1987-05-17,40000,Senior Staff,9999-01-01
421796,Yakkov,Apsitis,1992-03-26,61213,Senior Staff,9999-01-01
421801,Jeanna,McConalogue,1987-05-23,54647,Senior Staff,9999-01-01
421822,Mario,Rodham,1993-08-22,55356,Engineer,9999-01-01
421832,Leszek,Brizzi,1993-11-03,40000,Engineer,9999-01-01
421836,Phuoc,Eugenio,1986-09-29,43754,Senior Staff,9999-01-01
421839,Rosli,Bennet,1985-04-21,47771,Senior Staff,9999-01-01
421846,Gunilla,Einsfeld,1986-03-21,51885,Senior Engineer,9999-01-01
421849,Zhenhua,Pileggi,1990-05-17,73483,Senior Engineer,9999-01-01
421856,Mona,Suomi,1986-07-25,47834,Senior Engineer,9999-01-01
421860,Masali,Cyre,1986-06-05,49814,Senior Engineer,9999-01-01
421871,Mohua,Chachaty,1986-09-08,40000,Senior Engineer,9999-01-01
421876,Tzu,Rijckaert,1985-04-03,40000,Senior Staff,9999-01-01
421886,Holgard,Gelosh,1988-07-02,56959,Senior Engineer,9999-01-01
421896,Serif,Chinin,1996-10-14,40000,Senior Engineer,9999-01-01
421902,Ingmar,Francisci,1989-09-16,40000,Senior Engineer,9999-01-01
421930,Chiradeep,Mateescu,1986-05-05,78563,Senior Staff,9999-01-01
421940,Marek,Covnot,1991-05-07,40000,Senior Staff,9999-01-01
421946,Mohamadou,Sambasivam,1988-04-25,73232,Senior Staff,9999-01-01
421948,Marl,Chorvat,1987-02-11,64906,Senior Staff,9999-01-01
421954,Leandro,Reeker,1998-10-10,40000,Staff,9999-01-01
421956,Kotesh,Hedayat,1990-03-07,76971,Senior Staff,9999-01-01
421963,Shir,Setia,1994-12-27,40000,Staff,9999-01-01
421975,Hyuckchul,Eastman,1992-04-21,83330,Senior Staff,9999-01-01
421986,Gritta,Furudate,1988-02-19,63207,Senior Staff,9999-01-01
421994,Lubomir,Cyre,1986-07-26,52464,Senior Engineer,9999-01-01
421999,Mark,Perng,1986-03-07,60360,Senior Engineer,9999-01-01
422001,Georgy,Nitsche,1987-01-02,45351,Senior Engineer,9999-01-01
422009,LiMin,Vieth,1987-10-08,40000,Senior Engineer,9999-01-01
422033,Basim,Butterworth,1988-10-31,40000,Senior Staff,9999-01-01
422042,Domenick,Roisin,1987-04-29,67383,Senior Engineer,9999-01-01
422046,Kyoichi,Parfitt,1994-11-16,68434,Senior Engineer,9999-01-01
422049,Vesna,Oberman,1987-09-12,67008,Senior Staff,9999-01-01
422056,Wonhee,Murrill,1987-01-22,44895,Senior Engineer,9999-01-01
422057,Mahmut,Shiratori,1986-07-06,53457,Senior Staff,9999-01-01
422058,Xiping,Selenyi,1988-07-10,59386,Senior Staff,9999-01-01
422066,Aleksander,Berendt,1993-01-10,40000,Senior Engineer,9999-01-01
422078,Yuichiro,Ratnaker,1996-09-22,40000,Staff,9999-01-01
422083,Fusako,Kowalchuk,1985-02-20,53120,Senior Staff,9999-01-01
422084,Guenter,Ranai,1988-12-15,116528,Senior Staff,9999-01-01
422100,Kotesh,Aingworth,1987-07-07,42601,Senior Engineer,9999-01-01
422105,Yongdong,Zykh,1996-10-18,78767,Senior Staff,9999-01-01
422124,Leandro,Birch,1988-02-11,40000,Senior Engineer,9999-01-01
422131,Adin,Kleiser,1999-04-19,44304,Engineer,9999-01-01
422133,Collette,Brattka,1985-03-12,62845,Senior Staff,9999-01-01
422150,Felicidad,Lundstrom,1990-12-28,40000,Senior Engineer,9999-01-01
422156,Chikara,Cardazo,1996-09-05,67204,Staff,9999-01-01
422161,Malu,Riefers,1987-08-03,57937,Senior Staff,9999-01-01
422180,Dekang,Christ,1988-02-18,61716,Senior Engineer,9999-01-01
422184,Changho,Vesel,1991-05-27,40000,Technique Leader,9999-01-01
422205,Mandell,Kamber,1989-10-13,55289,Senior Engineer,9999-01-01
422208,Shietung,Constantine,1996-09-26,40000,Senior Engineer,9999-01-01
422216,Toshimitsu,Felcyn,1986-11-15,52334,Senior Engineer,9999-01-01
422223,Zine,Madeira,1987-06-14,40000,Technique Leader,9999-01-01
422227,Francoise,Brizzi,1986-10-26,40000,Senior Engineer,9999-01-01
422229,Subbu,Kawashima,1987-02-02,40000,Senior Engineer,9999-01-01
422233,Aemilian,Koshino,1989-08-15,43699,Senior Staff,9999-01-01
422238,Masoud,Kaltofen,1985-05-21,79635,Senior Engineer,9999-01-01
422241,Roselyn,Ponthieu,1985-11-24,40000,Senior Engineer,9999-01-01
422244,Leon,Zeilberger,1999-07-31,53347,Senior Staff,9999-01-01
422245,Utz,Ginneken,1992-04-26,51953,Senior Staff,9999-01-01
422246,Francesca,Kusakari,1985-05-04,57119,Senior Staff,9999-01-01
422296,Kazuhide,Birch,1993-06-19,58913,Senior Engineer,9999-01-01
422304,Manton,Warwick,1985-10-28,50344,Senior Engineer,9999-01-01
422323,Kauko,Luca,1987-10-09,40000,Senior Engineer,9999-01-01
422338,Sachem,Rindone,1988-09-20,94929,Senior Staff,9999-01-01
422340,Halsur,Lorcy,1986-03-01,58027,Senior Engineer,9999-01-01
422342,Mario,Schahn,1999-11-20,77832,Engineer,9999-01-01
422349,Mani,Straney,1985-08-20,64536,Senior Staff,9999-01-01
422357,Parto,Berztiss,1995-01-30,63001,Engineer,9999-01-01
422363,Tetsurou,Pramanik,1988-02-16,90373,Senior Staff,9999-01-01
422379,Yongmin,Kabayashi,1988-09-04,43675,Senior Engineer,9999-01-01
422380,Mamdouh,Kawashimo,1991-03-28,40000,Technique Leader,9999-01-01
422381,Aran,Merkl,1988-12-08,60204,Senior Staff,9999-01-01
422388,Atilio,Godskesen,1987-01-25,61101,Senior Engineer,9999-01-01
422389,Ramachenga,Suwa,1988-12-10,67186,Senior Engineer,9999-01-01
422390,Jiann,Gist,1996-03-16,40000,Senior Engineer,9999-01-01
422393,Ramya,Schapire,1992-04-20,56442,Engineer,9999-01-01
422402,Shugo,Wiegley,1985-07-12,40000,Senior Staff,9999-01-01
422447,Falguni,Peres,1985-04-06,46295,Technique Leader,9999-01-01
422454,Nechama,McAlpine,1986-10-01,80226,Senior Staff,9999-01-01
422461,Ebbe,Beetstra,1986-03-05,40000,Senior Engineer,9999-01-01
422463,Kellyn,Benzaken,1989-02-17,42331,Senior Staff,9999-01-01
422470,Arvin,Androutsos,1987-05-02,76640,Senior Staff,9999-01-01
422481,Irene,Fujisaki,1995-07-29,40000,Senior Engineer,9999-01-01
422506,Patricio,Lambe,1988-09-23,46464,Senior Staff,9999-01-01
422511,Zijian,Zaumen,1990-07-08,80982,Senior Staff,9999-01-01
422514,Dharmaraja,Mitzlaff,1985-12-28,40000,Senior Staff,9999-01-01
422537,Khue,Denis,1987-02-21,44677,Senior Engineer,9999-01-01
422542,Bojan,Steenbeek,1988-08-04,76644,Senior Staff,9999-01-01
422558,Aris,Negoita,1985-11-16,111076,Senior Staff,9999-01-01
422566,Adly,Erva,1995-10-24,40299,Engineer,9999-01-01
422573,Jianhao,Anily,1992-05-12,55683,Senior Engineer,9999-01-01
422577,Vasilis,Henseler,1997-04-15,40000,Technique Leader,9999-01-01
422587,Mohit,Speek,1993-02-13,40000,Senior Engineer,9999-01-01
422588,Abdelghani,Gimarc,1988-10-25,40000,Senior Engineer,9999-01-01
422614,Anneke,Wuwongse,1994-05-05,40000,Senior Engineer,9999-01-01
422619,Aron,Bottner,1990-07-04,75785,Senior Staff,9999-01-01
422631,Richara,Lorin,1988-01-13,54616,Senior Staff,9999-01-01
422636,Bouchung,Schreiter,1987-07-05,69678,Senior Staff,9999-01-01
422638,Susanta,Schwaller,1988-03-30,57733,Senior Engineer,9999-01-01
422639,Pascal,Munawer,1985-03-02,40820,Senior Staff,9999-01-01
422641,Padma,Hasham,1986-05-25,68857,Senior Staff,9999-01-01
422646,Alexius,Peltason,1992-01-07,42939,Senior Engineer,9999-01-01
422665,Arunachalam,Edelhoff,1988-10-06,87550,Senior Staff,9999-01-01
422671,Ronghao,Basagni,1998-08-11,56085,Senior Engineer,9999-01-01
422673,Xiong,Miculan,1994-04-17,58194,Senior Staff,9999-01-01
422676,Udaiprakash,Wissmann,1993-11-27,40000,Senior Engineer,9999-01-01
422677,Arra,Staylopatis,1986-11-29,40000,Senior Engineer,9999-01-01
422685,Reinhard,Oxman,1996-05-08,71169,Senior Engineer,9999-01-01
422696,Debatosh,Botman,1986-03-18,85003,Senior Staff,9999-01-01
422736,Clyde,Bugaenko,1988-12-13,40000,Senior Staff,9999-01-01
422744,Francoise,Panwar,1995-09-16,42396,Senior Engineer,9999-01-01
422769,Amstein,Ginneken,1992-12-23,40000,Senior Engineer,9999-01-01
422775,Moto,Emmart,1985-05-24,40000,Senior Engineer,9999-01-01
422782,JiYoung,Czaja,1995-12-11,76359,Senior Staff,9999-01-01
422784,Gererd,Breugel,1986-11-05,73674,Technique Leader,9999-01-01
422812,Akeno,Pashtan,1986-12-03,53423,Senior Staff,9999-01-01
422851,Basant,Muhlberg,1987-08-23,72311,Senior Engineer,9999-01-01
422872,Morrie,Chappelet,1991-09-17,41153,Senior Staff,9999-01-01
422877,Haldun,Speel,1986-07-13,40000,Senior Staff,9999-01-01
422879,Torsten,Merle,1994-09-15,61815,Senior Staff,9999-01-01
422896,Kristin,Kulisch,1995-06-25,52786,Senior Staff,9999-01-01
422906,Susumu,Denny,1991-07-14,71514,Senior Engineer,9999-01-01
422926,Bernardo,Ouhyoung,1987-12-22,53843,Senior Engineer,9999-01-01
422938,Shuho,Taneja,1985-03-28,64405,Senior Staff,9999-01-01
422949,Vishv,Stentiford,1993-11-03,40000,Senior Staff,9999-01-01
422950,Sampalli,Uhrik,1988-10-15,52871,Senior Staff,9999-01-01
422960,Naftaly,Baezner,1985-06-29,40000,Senior Engineer,9999-01-01
422979,Kiyokazu,Shihab,1990-04-15,60520,Senior Staff,9999-01-01
422995,Gro,Pezzoli,1988-10-30,43407,Senior Staff,9999-01-01
423004,Stepehn,Saoudi,1987-12-04,50551,Senior Engineer,9999-01-01
423005,Chenyi,Furedi,1988-10-21,68331,Senior Staff,9999-01-01
423007,DAIDA,Przulj,1997-08-21,40000,Engineer,9999-01-01
423010,Rasikan,Aumann,1991-01-23,66167,Senior Staff,9999-01-01
423024,Khosrow,Usdin,1988-02-17,40000,Senior Staff,9999-01-01
423032,Yolla,Katiyar,1989-11-26,71261,Senior Staff,9999-01-01
423050,Jianwen,Schueller,1986-07-26,63954,Senior Staff,9999-01-01
423093,Dannz,Kadhim,1994-04-25,88702,Senior Staff,9999-01-01
423102,Shir,Heyers,1996-07-06,40000,Staff,9999-01-01
423104,Annemarie,McConalogue,1990-03-02,40000,Senior Staff,9999-01-01
423126,Valeri,Scallan,1987-08-23,41751,Senior Staff,9999-01-01
423135,IEEE,Wegerle,1996-11-07,42650,Technique Leader,9999-01-01
423150,Constantijn,Schonegge,1996-12-13,40000,Senior Staff,9999-01-01
423168,Faiza,Oehlmann,1998-10-27,41265,Senior Staff,9999-01-01
423171,Francesca,Mandell,1986-06-02,60469,Senior Staff,9999-01-01
423191,Kasturi,Siksek,1987-06-13,40000,Senior Engineer,9999-01-01
423200,Doohun,Langford,1990-01-22,40000,Senior Engineer,9999-01-01
423226,Tadahiro,Szmurlo,1988-07-07,42768,Senior Staff,9999-01-01
423241,Nadjib,Litvinov,1987-02-13,40000,Senior Engineer,9999-01-01
423243,Gill,Lammel,1999-03-01,51345,Staff,9999-01-01
423251,Maia,Zolotykh,1988-04-08,79892,Senior Staff,9999-01-01
423272,Khun,Molenaar,1990-07-03,64489,Senior Engineer,9999-01-01
423275,Franziska,Jeansoulin,1985-11-29,41956,Senior Engineer,9999-01-01
423304,Angel,Willoner,1989-02-25,43710,Senior Staff,9999-01-01
423308,Tsz,Esposito,1998-12-31,40000,Senior Staff,9999-01-01
423311,Chikako,Zeidenstein,1985-10-24,45956,Senior Engineer,9999-01-01
423317,Lenore,Warwick,1986-02-13,70548,Senior Engineer,9999-01-01
423323,Aiman,Ventosa,1998-09-05,40000,Technique Leader,9999-01-01
423326,Idoia,Cullers,1986-06-04,40000,Senior Engineer,9999-01-01
423338,Chuanti,Rosiles,1995-01-22,70948,Senior Staff,9999-01-01
423344,Tse,Brobst,1999-02-21,40999,Engineer,9999-01-01
423348,Shaibal,Perng,1986-12-15,61624,Senior Engineer,9999-01-01
423349,Huiqun,Kuhnemann,1988-12-30,40000,Senior Engineer,9999-01-01
423352,Shigehiro,Isard,1988-07-17,71433,Senior Staff,9999-01-01
423371,Jamaludin,Qiwen,1995-01-19,77278,Staff,9999-01-01
423373,Golgen,Schwartzburd,1996-02-28,75594,Senior Staff,9999-01-01
423388,Hiroyasu,Byoun,1995-10-25,69186,Staff,9999-01-01
423397,Masami,Ghelli,1985-08-14,46190,Senior Engineer,9999-01-01
423399,Gina,Falck,1986-06-21,40000,Senior Staff,9999-01-01
423406,Yuuichi,Barbanera,1985-09-03,40000,Senior Staff,9999-01-01
